sys_time,open_time,open,high,low,close,close_time
2022-09-05 01:44:01.567432,2022-09-05 00:51:00,0.3334,0.3357,0.3274,0.3333,2022-09-05 00:51:59
2022-09-05 01:44:01.567732,2022-09-05 00:52:00,0.3333,0.3347,0.3329,0.3340,2022-09-05 00:52:59
2022-09-05 01:44:01.567841,2022-09-05 00:53:00,0.3334,0.3357,0.3334,0.3334,2022-09-05 00:53:59
2022-09-05 01:44:01.567921,2022-09-05 00:54:00,0.3334,0.3347,0.3334,0.3347,2022-09-05 00:54:59
2022-09-05 01:44:01.567996,2022-09-05 00:55:00,0.3335,0.3368,0.3335,0.3335,2022-09-05 00:55:59
2022-09-05 01:44:01.568088,2022-09-05 00:56:00,0.3335,0.3348,0.3335,0.3335,2022-09-05 00:56:59
2022-09-05 01:44:01.568163,2022-09-05 00:57:00,0.3335,0.3348,0.3334,0.3334,2022-09-05 00:57:59
2022-09-05 01:44:01.568238,2022-09-05 00:58:00,0.3334,0.3361,0.3332,0.3332,2022-09-05 00:58:59
2022-09-05 01:44:01.568313,2022-09-05 00:59:00,0.3332,0.3361,0.3331,0.3331,2022-09-05 00:59:59
2022-09-05 01:44:01.568388,2022-09-05 01:00:00,0.3331,0.3343,0.3331,0.3343,2022-09-05 01:00:59
2022-09-05 01:44:01.568462,2022-09-05 01:01:00,0.3331,0.3343,0.3331,0.3331,2022-09-05 01:01:59
2022-09-05 01:44:01.568536,2022-09-05 01:02:00,0.3331,0.3368,0.3331,0.3343,2022-09-05 01:02:59
2022-09-05 01:44:01.568611,2022-09-05 01:03:00,0.3343,0.3355,0.3343,0.3355,2022-09-05 01:03:59
2022-09-05 01:44:01.568685,2022-09-05 01:04:00,0.3348,0.3355,0.3343,0.3355,2022-09-05 01:04:59
2022-09-05 01:44:01.568759,2022-09-05 01:05:00,0.3342,0.3361,0.3341,0.3341,2022-09-05 01:05:59
2022-09-05 01:44:01.568834,2022-09-05 01:06:00,0.3341,0.3359,0.3341,0.3359,2022-09-05 01:06:59
2022-09-05 01:44:01.568911,2022-09-05 01:07:00,0.3341,0.3370,0.3336,0.3336,2022-09-05 01:07:59
2022-09-05 01:44:01.568986,2022-09-05 01:08:00,0.3336,0.3351,0.3336,0.3336,2022-09-05 01:08:59
2022-09-05 01:44:01.569071,2022-09-05 01:09:00,0.3336,0.3366,0.3335,0.3335,2022-09-05 01:09:59
2022-09-05 01:44:01.569147,2022-09-05 01:10:00,0.3335,0.3350,0.3335,0.3336,2022-09-05 01:10:59
2022-09-05 01:44:01.569223,2022-09-05 01:11:00,0.3336,0.3366,0.3336,0.3337,2022-09-05 01:11:59
2022-09-05 01:44:01.569277,2022-09-05 01:12:00,0.3337,0.3366,0.3337,0.3353,2022-09-05 01:12:59
2022-09-05 01:44:01.569362,2022-09-05 01:13:00,0.3335,0.3417,0.3334,0.3334,2022-09-05 01:13:59
2022-09-05 01:44:01.569438,2022-09-05 01:14:00,0.3334,0.3335,0.3334,0.3335,2022-09-05 01:14:59
2022-09-05 01:44:01.569512,2022-09-05 01:15:00,0.3334,0.3335,0.3274,0.3334,2022-09-05 01:15:59
2022-09-05 01:44:01.569587,2022-09-05 01:16:00,0.3334,0.3347,0.3333,0.3346,2022-09-05 01:16:59
2022-09-05 01:44:01.569661,2022-09-05 01:17:00,0.3332,0.3348,0.3332,0.3348,2022-09-05 01:17:59
2022-09-05 01:44:01.569736,2022-09-05 01:18:00,0.3344,0.3344,0.3344,0.3344,2022-09-05 01:18:59
2022-09-05 01:44:01.569810,2022-09-05 01:19:00,0.3344,0.3348,0.3344,0.3344,2022-09-05 01:19:59
2022-09-05 01:44:01.569903,2022-09-05 01:20:00,0.3344,0.3350,0.3344,0.3350,2022-09-05 01:20:59
2022-09-05 01:44:01.569959,2022-09-05 01:21:00,0.3344,0.3360,0.3343,0.3343,2022-09-05 01:21:59
2022-09-05 01:44:01.570042,2022-09-05 01:22:00,0.3339,0.3360,0.3274,0.3342,2022-09-05 01:22:59
2022-09-05 01:44:01.570136,2022-09-05 01:23:00,0.3332,0.3361,0.3274,0.3338,2022-09-05 01:23:59
2022-09-05 01:44:01.570214,2022-09-05 01:24:00,0.3338,0.3361,0.3338,0.3338,2022-09-05 01:24:59
2022-09-05 01:44:01.570294,2022-09-05 01:25:00,0.3338,0.3354,0.3333,0.3333,2022-09-05 01:25:59
2022-09-05 01:44:01.570369,2022-09-05 01:26:00,0.3338,0.3354,0.3337,0.3337,2022-09-05 01:26:59
2022-09-05 01:44:01.570424,2022-09-05 01:27:00,0.3337,0.3364,0.3337,0.3364,2022-09-05 01:27:59
2022-09-05 01:44:01.570495,2022-09-05 01:28:00,0.3357,0.3357,0.3337,0.3353,2022-09-05 01:28:59
2022-09-05 01:44:01.570577,2022-09-05 01:29:00,0.3339,0.3364,0.3273,0.3273,2022-09-05 01:29:59
