sys_time,open_time,open,high,low,close,close_time
2022-09-05 01:42:01.552928,2022-09-05 00:49:00,20100.00,20241.00,20000.00,20084.00,2022-09-05 00:49:59
2022-09-05 01:42:01.553281,2022-09-05 00:50:00,20050.00,20230.00,19925.00,20189.00,2022-09-05 00:50:59
2022-09-05 01:42:01.553401,2022-09-05 00:51:00,20189.00,20230.00,19921.00,19938.40,2022-09-05 00:51:59
2022-09-05 01:42:01.553520,2022-09-05 00:52:00,20000.00,20230.00,19920.00,20172.50,2022-09-05 00:52:59
2022-09-05 01:42:01.553609,2022-09-05 00:53:00,20189.50,20230.00,19900.00,20180.00,2022-09-05 00:53:59
2022-09-05 01:42:01.553703,2022-09-05 00:54:00,20196.80,20230.00,20000.00,20200.00,2022-09-05 00:54:59
2022-09-05 01:42:01.553785,2022-09-05 00:55:00,20200.00,20230.00,19921.00,20051.30,2022-09-05 00:55:59
2022-09-05 01:42:01.553875,2022-09-05 00:56:00,20038.90,20230.00,20000.30,20100.00,2022-09-05 00:56:59
2022-09-05 01:42:01.553954,2022-09-05 00:57:00,20100.00,20230.00,19950.10,20135.60,2022-09-05 00:57:59
2022-09-05 01:42:01.554044,2022-09-05 00:58:00,20150.00,20229.00,19950.10,19950.10,2022-09-05 00:58:59
2022-09-05 01:42:01.554138,2022-09-05 00:59:00,20050.00,20229.00,19950.10,20200.00,2022-09-05 00:59:59
2022-09-05 01:42:01.554228,2022-09-05 01:00:00,20159.60,20230.00,19950.10,20143.30,2022-09-05 01:00:59
2022-09-05 01:42:01.554311,2022-09-05 01:01:00,20149.10,20230.00,19950.10,20100.00,2022-09-05 01:01:59
2022-09-05 01:42:01.554401,2022-09-05 01:02:00,20100.00,20230.00,19950.10,20230.00,2022-09-05 01:02:59
2022-09-05 01:42:01.554465,2022-09-05 01:03:00,20189.50,20230.00,19950.10,20050.00,2022-09-05 01:03:59
2022-09-05 01:42:01.554579,2022-09-05 01:04:00,20050.00,20222.00,20020.60,20222.00,2022-09-05 01:04:59
2022-09-05 01:42:01.554659,2022-09-05 01:05:00,20181.60,20222.00,19930.00,20000.00,2022-09-05 01:05:59
2022-09-05 01:42:01.554750,2022-09-05 01:06:00,20000.00,20241.40,19930.00,20047.60,2022-09-05 01:06:59
2022-09-05 01:42:01.554830,2022-09-05 01:07:00,20050.00,20220.00,19930.30,19930.30,2022-09-05 01:07:59
2022-09-05 01:42:01.554917,2022-09-05 01:08:00,20100.00,20220.00,19931.00,20047.40,2022-09-05 01:08:59
2022-09-05 01:42:01.554995,2022-09-05 01:09:00,20047.40,20220.00,19931.00,20065.50,2022-09-05 01:09:59
2022-09-05 01:42:01.555084,2022-09-05 01:10:00,20098.90,20199.90,19931.00,20115.50,2022-09-05 01:10:59
2022-09-05 01:42:01.555895,2022-09-05 01:11:00,20119.20,20239.00,19931.30,20107.80,2022-09-05 01:11:59
2022-09-05 01:42:01.556098,2022-09-05 01:12:00,20158.10,20239.00,19950.90,20239.00,2022-09-05 01:12:59
2022-09-05 01:42:01.556210,2022-09-05 01:13:00,20198.50,20241.40,19931.30,19978.70,2022-09-05 01:13:59
2022-09-05 01:42:01.556301,2022-09-05 01:14:00,20239.00,20239.00,19931.30,20239.00,2022-09-05 01:14:59
2022-09-05 01:42:01.556394,2022-09-05 01:15:00,20198.50,20239.00,19912.20,19912.20,2022-09-05 01:15:59
2022-09-05 01:42:01.556458,2022-09-05 01:16:00,19912.20,20239.00,19908.00,20224.30,2022-09-05 01:16:59
2022-09-05 01:42:01.556581,2022-09-05 01:17:00,20198.50,20239.00,20100.00,20239.00,2022-09-05 01:17:59
2022-09-05 01:42:01.556679,2022-09-05 01:18:00,20239.00,20239.00,19908.00,20100.00,2022-09-05 01:18:59
2022-09-05 01:42:01.556769,2022-09-05 01:19:00,20010.30,20239.00,19908.00,20239.00,2022-09-05 01:19:59
2022-09-05 01:42:01.556848,2022-09-05 01:20:00,20181.30,20241.00,19908.00,20200.00,2022-09-05 01:20:59
2022-09-05 01:42:01.556970,2022-09-05 01:21:00,20000.00,20200.00,19908.10,20200.00,2022-09-05 01:21:59
2022-09-05 01:42:01.557051,2022-09-05 01:22:00,20159.60,20239.00,19908.00,20135.60,2022-09-05 01:22:59
2022-09-05 01:42:01.557143,2022-09-05 01:23:00,20077.60,20241.00,19908.00,19964.40,2022-09-05 01:23:59
2022-09-05 01:42:01.557223,2022-09-05 01:24:00,20100.00,20239.00,19964.40,20131.80,2022-09-05 01:24:59
2022-09-05 01:42:01.557318,2022-09-05 01:25:00,20150.00,20200.00,20110.60,20200.00,2022-09-05 01:25:59
2022-09-05 01:42:01.557419,2022-09-05 01:26:00,20119.20,20200.00,20020.00,20090.60,2022-09-05 01:26:59
2022-09-05 01:42:01.557534,2022-09-05 01:27:00,20097.00,20239.00,20020.00,20147.30,2022-09-05 01:27:59
2022-09-05 01:42:01.557631,2022-09-05 01:28:00,20117.80,20239.00,20000.00,20000.00,2022-09-05 01:28:59
2022-09-05 01:42:01.557738,2022-09-05 01:29:00,20100.00,20241.00,20000.00,20100.00,2022-09-05 01:29:59
2022-09-05 01:42:01.557841,2022-09-05 01:30:00,20190.00,20241.00,20000.00,20204.30,2022-09-05 01:30:59
2022-09-05 01:42:01.557936,2022-09-05 01:31:00,20150.00,20240.90,20000.00,20098.00,2022-09-05 01:31:59
2022-09-05 01:42:01.558028,2022-09-05 01:32:00,20100.00,20230.00,20000.00,20100.00,2022-09-05 01:32:59
2022-09-05 01:42:01.558137,2022-09-05 01:33:00,20100.00,20241.00,19924.20,20200.00,2022-09-05 01:33:59
2022-09-05 01:42:01.558231,2022-09-05 01:34:00,20160.00,20200.00,19900.00,20112.40,2022-09-05 01:34:59
2022-09-05 01:42:01.558320,2022-09-05 01:35:00,20100.00,20199.80,19900.10,20198.00,2022-09-05 01:35:59
2022-09-05 01:42:01.558411,2022-09-05 01:36:00,20198.00,20199.90,19900.00,19950.00,2022-09-05 01:36:59
2022-09-05 01:42:01.558526,2022-09-05 01:37:00,20050.00,20200.00,19902.70,19984.80,2022-09-05 01:37:59
2022-09-05 01:42:01.558620,2022-09-05 01:38:00,20050.00,20200.00,19902.70,20089.50,2022-09-05 01:38:59
2022-09-05 01:42:01.558712,2022-09-05 01:39:00,20049.30,20200.00,19902.70,20114.80,2022-09-05 01:39:59
2022-09-05 01:42:01.558805,2022-09-05 01:40:00,20155.00,20222.00,19902.70,20210.20,2022-09-05 01:40:59
2022-09-05 01:42:01.558896,2022-09-05 01:41:00,20150.00,20240.90,19905.00,20000.00,2022-09-05 01:41:59
